timestamp,Message,data
2023-05-03T19:51:48,"{'mot': [63, 0, 0.993386, 0.078125, 0.03125, -0.078125, 1.000015, 0.093751, -0.156252, -76.563667, -15.101089, 38.281834], 'time': 1683168708.3832}",
2023-05-03T19:51:48,"{'mot': [57, 0, 0.999756, 0.015625, 0.015625, 0.0, 1.000015, 0.062501, -0.125002, -76.563667, -12.603173, 38.281834], 'time': 1683168708.2894}",
2023-05-03T19:51:49,"{'mot': [17, 0, 0.669691, 0.296875, 0.578125, -0.359375, 1.000015, 0.03125, -0.156252, -76.563667, -19.750143, 38.281834], 'time': 1683168709.6644}",
2023-05-03T19:51:49,"{'mot': [18, 0, 0.728031, 0.15625, 0.640625, -0.1875, 1.000015, 0.062501, -0.156252, -76.563667, -17.775129, 38.281834], 'time': 1683168709.6801}",
2023-05-03T19:51:49,"{'mot': [19, 0, 0.65959, 0.4375, 0.328125, -0.515625, 1.000015, 0.03125, -0.156252, -76.563667, -19.8258, 38.281834], 'time': 1683168709.6957}",
2023-05-03T19:51:49,"{'mot': [20, 0, 0.846062, 0.03125, 0.53125, -0.03125, 1.000015, 0.03125, -0.156252, -76.563667, -21.671402, 38.281834], 'time': 1683168709.7113}",
2023-05-03T19:51:49,"{'mot': [22, 0, 0.966605, -0.03125, 0.25, 0.046875, 1.000015, 0.03125, -0.125002, -76.563667, -17.553837, 38.281834], 'time': 1683168709.7426}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.6801}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.7113}",
2023-05-03T19:51:49,"{'mot': [21, 0, 0.555072, 0.4375, 0.484375, -0.515625, 1.000015, 0.03125, -0.156252, -76.563667, -19.504263, 38.281834], 'time': 1683168709.7269}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.6488}",
2023-05-03T19:51:49,"{'pow': [3.052, 2.795, 0.872, 0.946, 0.322, 1.449, 1.164, 0.773, 0.286, 0.254, 8.889, 10.007, 1.508, 1.043, 0.298, 3.825, 3.066, 1.814, 0.751, 0.242, 1.919, 3.654, 1.181, 0.608, 0.483], 'time': 1683168709.6801}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.6176}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.5238}",
2023-05-03T19:51:49,"{'mot': [15, 0, 0.903282, -0.046875, 0.421875, 0.0625, 1.000015, 0.03125, -0.156252, -76.563667, -20.129354, 38.281834], 'time': 1683168709.6332}",
2023-05-03T19:51:49,"{'mot': [14, 0, 0.578336, 0.40625, 0.515625, -0.484375, 1.000015, 0.03125, -0.156252, -76.563667, -22.36595, 38.281834], 'time': 1683168709.6176}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.5863}",
2023-05-03T19:51:49,"{'mot': [13, 0, 0.749674, 0.203125, 0.578125, -0.25, 1.000015, 0.062501, -0.125002, -76.563667, -20.597519, 38.281834], 'time': 1683168709.6019}",
2023-05-03T19:51:49,"{'mot': [12, 0, 0.791495, 0.265625, 0.453125, -0.3125, 1.000015, 0.03125, -0.156252, -76.563667, -18.632595, 38.281834], 'time': 1683168709.5863}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.5551}",
2023-05-03T19:51:49,"{'pow': [3.778, 3.276, 1.027, 0.852, 0.303, 1.682, 1.09, 0.781, 0.33, 0.241, 10.89, 10.7, 1.549, 1.104, 0.278, 4.458, 3.04, 1.911, 0.708, 0.247, 2.424, 3.652, 1.089, 0.586, 0.46], 'time': 1683168709.5551}",
2023-05-03T19:51:49,"{'mot': [11, 0, 0.938801, 0.015625, 0.34375, -0.015625, 1.000015, 0.03125, -0.156252, -76.563667, -16.449347, 38.281834], 'time': 1683168709.5707}",
2023-05-03T19:51:49,"{'mot': [10, 0, 0.972648, -0.046875, 0.21875, 0.0625, 1.031266, 0.03125, -0.156252, -76.563667, -14.023514, 38.281834], 'time': 1683168709.5551}",
2023-05-03T19:51:49,"{'mot': [9, 0, 0.985862, -0.046875, 0.140625, 0.078125, 1.000015, 0.03125, -0.156252, -76.563667, -15.581682, 38.281834], 'time': 1683168709.5394}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.7426}",
2023-05-03T19:51:49,"{'mot': [16, 0, 0.722983, 0.265625, 0.546875, -0.328125, 1.000015, 0.062501, -0.156252, -76.563667, -21.944603, 38.281834], 'time': 1683168709.6488}",
2023-05-03T19:51:49,"{'mot': [23, 0, 0.846062, 0.03125, 0.53125, -0.03125, 1.000015, 0.03125, -0.156252, -76.563667, -15.798452, 38.281834], 'time': 1683168709.7582}",
2023-05-03T19:51:49,"{'mot': [8, 0, 0.993141, -0.03125, 0.09375, 0.0625, 1.000015, 0.03125, -0.156252, -76.563667, -17.312981, 38.281834], 'time': 1683168709.5238}",
2023-05-03T19:51:49,"{'mot': [25, 0, 0.932539, -0.015625, 0.359375, 0.03125, 1.000015, 0.03125, -0.125002, -76.563667, -12.796746, 38.281834], 'time': 1683168709.7894}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.9926}",
2023-05-03T19:51:49,"{'mot': [38, 0, 0.749674, 0.203125, 0.578125, -0.25, 1.000015, 0.03125, -0.156252, -76.563667, -20.313541, 38.281834], 'time': 1683168709.9926}",
2023-05-03T19:51:49,"{'mot': [37, 0, 0.791495, 0.265625, 0.453125, -0.3125, 1.000015, 0.03125, -0.156252, -76.563667, -18.317064, 38.281834], 'time': 1683168709.9769}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.9613}",
2023-05-03T19:51:49,"{'mot': [36, 0, 0.938411, 0.03125, 0.34375, -0.015625, 1.000015, 0.03125, -0.156252, -76.563667, -16.098757, 38.281834], 'time': 1683168709.9613}",
2023-05-03T19:51:49,"{'mot': [35, 0, 0.972648, -0.046875, 0.21875, 0.0625, 1.000015, 0.03125, -0.125002, -76.563667, -17.887508, 38.281834], 'time': 1683168709.9457}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.9301}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.8988}",
2023-05-03T19:51:49,"{'signal': 1.0, 'dev': [4, 4, 4, 4, 4, 100], 'batteryPercent': 80, 'time': 1683168709.9301}",
2023-05-03T19:51:49,"{'pow': [2.97, 3.323, 1.254, 1.223, 0.365, 1.09, 1.214, 0.74, 0.226, 0.302, 6.07, 9.758, 1.551, 1.049, 0.344, 3.41, 4.146, 2.597, 1.26, 0.263, 1.559, 4.961, 1.939, 0.827, 0.476], 'time': 1683168709.9301}",
2023-05-03T19:51:49,"{'mot': [34, 0, 0.985862, -0.046875, 0.140625, 0.078125, 1.000015, 0.03125, -0.125002, -76.563667, -15.621471, 38.281834], 'time': 1683168709.9301}",
2023-05-03T19:51:49,"{'mot': [24, 0, 0.966605, -0.03125, 0.25, 0.046875, 1.000015, 0.03125, -0.125002, -76.563667, -14.218607, 38.281834], 'time': 1683168709.7738}",
2023-05-03T19:51:49,"{'mot': [33, 0, 0.993141, -0.03125, 0.09375, 0.0625, 1.000015, 0.03125, -0.125002, -76.563667, -17.357191, 38.281834], 'time': 1683168709.9144}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.8676}",
2023-05-03T19:51:49,"{'mot': [31, 0, 0.99829, -0.015625, 0.046875, 0.03125, 1.000015, 0.03125, -0.125002, -76.563667, -17.175093, 38.281834], 'time': 1683168709.8832}",
2023-05-03T19:51:49,"{'mot': [30, 0, 0.999389, 0.0, 0.03125, 0.015625, 1.000015, 0.03125, -0.125002, -76.563667, -14.8299, 38.281834], 'time': 1683168709.8676}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.8363}",
2023-05-03T19:51:49,"{'mot': [29, 0, 0.550657, 0.46875, 0.421875, -0.546875, 1.000015, 0.0, -0.156252, -76.563667, -12.224129, 38.281834], 'time': 1683168709.8519}",
2023-05-03T19:51:49,"{'mot': [28, 0, 0.720616, 0.1875, 0.625, -0.234375, 1.000015, 0.03125, -0.156252, -76.563667, -9.328828, 38.281834], 'time': 1683168709.8363}",
2023-05-03T19:51:49,"{'mot': [27, 0, 0.704859, 0.28125, 0.5625, -0.328125, 1.000015, 0.03125, -0.156252, -76.563667, -10.365365, 38.281834], 'time': 1683168709.8207}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.8051}",
2023-05-03T19:51:49,"{'pow': [2.798, 2.941, 0.978, 1.092, 0.344, 1.255, 1.207, 0.765, 0.251, 0.277, 7.136, 9.753, 1.521, 1.024, 0.322, 3.459, 3.562, 2.143, 0.965, 0.249, 1.639, 4.242, 1.516, 0.699, 0.488], 'time': 1683168709.8051}",
2023-05-03T19:51:49,"{'mot': [26, 0, 0.789797, 0.25, 0.484375, -0.28125, 1.000015, 0.03125, -0.125002, -76.563667, -11.517072, 38.281834], 'time': 1683168709.8051}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.7738}",
2023-05-03T19:51:49,"{'mot': [32, 0, 0.996454, -0.03125, 0.0625, 0.046875, 1.000015, 0.03125, -0.125002, -76.563667, -19.285767, 38.281834], 'time': 1683168709.8988}",
2023-05-03T19:51:49,"{'mot': [7, 0, 0.996454, -0.03125, 0.0625, 0.046875, 1.000015, 0.03125, -0.156252, -76.563667, -19.236645, 38.281834], 'time': 1683168709.5082}",
2023-05-03T19:51:49,"{'mot': [6, 0, 0.99829, -0.015625, 0.046875, 0.03125, 1.000015, 0.03125, -0.156252, -76.563667, -21.37405, 38.281834], 'time': 1683168709.4926}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.4926}",
2023-05-03T19:51:49,"{'mot': [53, 0, 0.710723, 0.328125, 0.484375, -0.390625, 1.000015, 0.062501, -0.125002, -76.563667, -20.279795, 38.281834], 'time': 1683168709.2269}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.2113}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.1801}",
2023-05-03T19:51:49,"{'pow': [5.634, 8.068, 2.295, 1.043, 0.277, 2.322, 0.844, 0.852, 0.445, 0.269, 12.721, 13.36, 1.919, 1.298, 0.284, 5.844, 5.839, 4.368, 1.303, 0.3, 3.669, 7.081, 2.268, 0.827, 0.343], 'time': 1683168709.1801}",
2023-05-03T19:51:49,"{'mot': [52, 0, 0.92055, 0.0, 0.390625, 0.0, 1.000015, 0.062501, -0.156252, -76.563667, -22.533104, 38.281834], 'time': 1683168709.2113}",
2023-05-03T19:51:49,"{'mot': [51, 0, 0.961795, -0.046875, 0.265625, 0.046875, 1.000015, 0.062501, -0.156252, -76.563667, -25.036783, 38.281834], 'time': 1683168709.1957}",
2023-05-03T19:51:49,"{'mot': [50, 0, 0.55331, 0.421875, 0.5, -0.515625, 1.000015, 0.062501, -0.156252, -76.563667, -23.565111, 38.281834], 'time': 1683168709.1801}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.1488}",
2023-05-03T19:51:49,"{'mot': [49, 0, 0.926761, -0.015625, 0.375, 0.015625, 1.000015, 0.062501, -0.156252, -76.563667, -21.929918, 38.281834], 'time': 1683168709.1644}",
2023-05-03T19:51:49,"{'mot': [48, 0, 0.71892, 0.203125, 0.609375, -0.265625, 1.000015, 0.03125, -0.156252, -76.563667, -20.113039, 38.281834], 'time': 1683168709.1488}",
2023-05-03T19:51:49,"{'mot': [47, 0, 0.753734, 0.28125, 0.484375, -0.34375, 1.000015, 0.03125, -0.156252, -76.563667, -18.094284, 38.281834], 'time': 1683168709.1332}",
2023-05-03T19:51:49,"{'mot': [46, 0, 0.926761, -0.015625, 0.375, 0.015625, 1.000015, 0.062501, -0.156252, -76.563667, -20.104761, 38.281834], 'time': 1683168709.1176}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.0863}",
2023-05-03T19:51:49,"{'mot': [45, 0, 0.962429, -0.03125, 0.265625, 0.046875, 1.000015, 0.03125, -0.156252, -76.563667, -18.085085, 38.281834], 'time': 1683168709.1019}",
2023-05-03T19:51:49,"{'mot': [44, 0, 0.567039, 0.421875, 0.484375, -0.515625, 1.000015, 0.03125, -0.156252, -76.563667, -15.841002, 38.281834], 'time': 1683168709.0863}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.0551}",
2023-05-03T19:51:49,"{'pow': [5.377, 9.238, 2.441, 1.144, 0.278, 2.33, 0.797, 0.857, 0.465, 0.287, 11.224, 12.803, 1.912, 1.286, 0.315, 5.599, 6.605, 4.848, 1.413, 0.313, 3.769, 7.843, 2.618, 0.914, 0.32], 'time': 1683168709.0551}",
2023-05-03T19:51:49,"{'mot': [43, 0, 0.814451, 0.171875, 0.515625, -0.203125, 1.000015, 0.062501, -0.156252, -76.563667, -13.347576, 38.281834], 'time': 1683168709.0707}",
2023-05-03T19:51:49,"{'mot': [42, 0, 0.925311, -0.03125, 0.375, 0.046875, 1.000015, 0.03125, -0.156252, -76.563667, -10.577104, 38.281834], 'time': 1683168709.0551}",
2023-05-03T19:51:49,"{'mot': [41, 0, 0.580863, 0.4375, 0.453125, -0.515625, 1.000015, 0.03125, -0.156252, -76.563667, -11.752337, 38.281834], 'time': 1683168709.0394}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.0238}",
2023-05-03T19:51:49,"{'mot': [40, 0, 0.846927, -0.015625, 0.53125, 0.015625, 1.000015, 0.03125, -0.156252, -76.563667, -13.058152, 38.281834], 'time': 1683168709.0238}",
2023-05-03T19:51:49,"{'mot': [39, 0, 0.627728, 0.421875, 0.421875, -0.5, 1.000015, 0.03125, -0.125002, -76.563667, -14.509058, 38.281834], 'time': 1683168709.0082}",
2023-05-03T19:51:49,"{'mot': [54, 0, 0.751788, 0.09375, 0.640625, -0.125, 1.000015, 0.062501, -0.125002, -76.563667, -18.251814, 38.281834], 'time': 1683168709.2426}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.2426}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.1176}",
2023-05-03T19:51:49,"{'mot': [56, 0, 0.882086, 0.28125, 0.1875, -0.328125, 1.000015, 0.062501, -0.156252, -76.563667, -14.78397, 38.281834], 'time': 1683168709.2738}",
2023-05-03T19:51:49,"{'mot': [55, 0, 0.942435, 0.203125, 0.125, -0.234375, 1.000015, 0.062501, -0.156252, -76.563667, -16.426634, 38.281834], 'time': 1683168709.2582}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.4613}",
2023-05-03T19:51:49,"{'mot': [4, 0, 0.999389, 0.0, 0.03125, 0.015625, 1.000015, 0.062501, -0.156252, -76.563667, -17.408026, 38.281834], 'time': 1683168709.4613}",
2023-05-03T19:51:49,"{'mot': [3, 0, 0.551543, 0.453125, 0.4375, -0.546875, 1.000015, 0.062501, -0.156252, -76.563667, -19.342251, 38.281834], 'time': 1683168709.4457}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.4301}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.3988}",
2023-05-03T19:51:49,"{'signal': 1.0, 'dev': [4, 4, 4, 4, 4, 100], 'batteryPercent': 80, 'time': 1683168709.4301}",
2023-05-03T19:51:49,"{'pow': [4.659, 4.522, 1.421, 0.848, 0.288, 1.94, 1.002, 0.801, 0.376, 0.24, 12.464, 11.788, 1.663, 1.188, 0.267, 5.159, 3.647, 2.529, 0.843, 0.264, 2.963, 4.419, 1.311, 0.633, 0.423], 'time': 1683168709.4301}",
2023-05-03T19:51:49,"{'mot': [2, 0, 0.711066, 0.203125, 0.625, -0.25, 1.000015, 0.03125, -0.156252, -76.563667, -17.237854, 38.281834], 'time': 1683168709.4301}",
2023-05-03T19:51:49,"{'mot': [1, 0, 0.938411, -0.015625, 0.34375, 0.03125, 1.031266, 0.062501, -0.156252, -76.563667, -19.153172, 38.281834], 'time': 1683168709.4144}",
2023-05-03T19:51:49,"{'mot': [0, 0, 0.697372, 0.28125, 0.5625, -0.34375, 1.000015, 0.062501, -0.156252, -76.563667, -17.027763, 38.281834], 'time': 1683168709.3988}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.3676}",
2023-05-03T19:51:49,"{'mot': [5, 0, 0.999389, 0.0, 0.03125, 0.015625, 1.000015, 0.03125, -0.156252, -76.563667, -19.495407, 38.281834], 'time': 1683168709.4769}",
2023-05-03T19:51:49,"{'mot': [62, 0, 0.938411, -0.015625, 0.34375, 0.03125, 1.031266, 0.062501, -0.156252, -76.563667, -21.021931, 38.281834], 'time': 1683168709.3676}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.3363}",
2023-05-03T19:51:49,"{'mot': [61, 0, 0.969254, -0.0625, 0.21875, 0.09375, 1.000015, 0.062501, -0.156252, -76.563667, -19.104164, 38.281834], 'time': 1683168709.3519}",
2023-05-03T19:51:49,"{'mot': [60, 0, 0.987099, -0.015625, 0.15625, 0.03125, 1.000015, 0.062501, -0.156252, -76.563667, -16.97331, 38.281834], 'time': 1683168709.3363}",
2023-05-03T19:51:49,"{'mot': [59, 0, 0.534686, 0.46875, 0.421875, -0.5625, 1.000015, 0.062501, -0.156252, -76.563667, -14.605698, 38.281834], 'time': 1683168709.3207}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.3051}",
2023-05-03T19:51:49,"{'pow': [5.363, 6.302, 1.908, 0.926, 0.28, 2.174, 0.917, 0.83, 0.416, 0.252, 13.157, 12.873, 1.813, 1.261, 0.269, 5.67, 4.716, 3.474, 1.081, 0.283, 3.4, 5.743, 1.768, 0.724, 0.381], 'time': 1683168709.3051}",
2023-05-03T19:51:49,"{'mot': [58, 0, 0.76275, 0.15625, 0.59375, -0.203125, 1.000015, 0.062501, -0.156252, -76.563667, -11.975016, 38.281834], 'time': 1683168709.3051}",
2023-05-03T19:51:49,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168709.2738}",
2023-05-03T19:51:49,"{'mot': [57, 0, 0.803891, 0.234375, 0.46875, -0.28125, 1.000015, 0.062501, -0.156252, -76.563667, -13.305573, 38.281834], 'time': 1683168709.2894}",
2023-05-03T19:51:49,"{'mot': [63, 0, 0.803891, 0.234375, 0.46875, -0.28125, 1.031266, 0.03125, -0.156252, -76.563667, -18.919737, 38.281834], 'time': 1683168709.3832}",
2023-05-03T19:51:50,"{'mot': [22, 0, 0.948632, 0.171875, 0.125, -0.234375, 0.968765, 0.218753, -0.218753, -76.563667, -20.826149, 38.281834], 'time': 1683168710.7426}",
2023-05-03T19:51:50,"{'mot': [17, 0, 0.58338, 0.421875, 0.359375, -0.59375, 0.968765, 0.187503, -0.218753, -76.563667, -20.454821, 38.281834], 'time': 1683168710.6644}",
2023-05-03T19:51:50,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168710.6488}",
2023-05-03T19:51:50,"{'mot': [18, 0, 0.95938, -0.015625, 0.28125, -0.015625, 0.968765, 0.187503, -0.250004, -76.563667, -22.237522, 38.281834], 'time': 1683168710.6801}",
2023-05-03T19:51:50,"{'mot': [19, 0, 0.917096, 0.015625, 0.390625, -0.078125, 0.968765, 0.187503, -0.250004, -76.563667, -23.841953, 38.281834], 'time': 1683168710.6957}",
2023-05-03T19:51:50,"{'mot': [21, 0, 0.799017, -0.015625, 0.59375, -0.09375, 0.968765, 0.218753, -0.250004, -76.563667, -23.140165, 38.281834], 'time': 1683168710.7269}",
2023-05-03T19:51:50,"{'pow': [4.301, 8.483, 1.572, 0.714, 0.384, 1.08, 0.965, 0.743, 0.343, 0.32, 7.073, 11.638, 0.924, 0.799, 0.306, 2.791, 2.589, 0.88, 0.704, 0.261, 2.226, 7.814, 1.409, 0.948, 0.282], 'time': 1683168710.6801}",
2023-05-03T19:51:50,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168710.6801}",
2023-05-03T19:51:50,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168710.7113}",
2023-05-03T19:51:50,"{'mot': [16, 0, 0.775919, 0.09375, 0.578125, -0.234375, 0.968765, 0.187503, -0.250004, -76.563667, -18.474041, 38.281834], 'time': 1683168710.6488}",
2023-05-03T19:51:50,"{'mot': [20, 0, 0.650083, 0.328125, 0.46875, -0.5, 0.968765, 0.187503, -0.218753, -76.563667, -21.457758, 38.281834], 'time': 1683168710.7113}",
2023-05-03T19:51:50,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168710.6176}",
2023-05-03T19:51:50,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168710.5551}",
2023-05-03T19:51:50,"{'mot': [14, 0, 0.904362, 0.234375, 0.171875, -0.3125, 0.968765, 0.187503, -0.250004, -76.563667, -18.081306, 38.281834], 'time': 1683168710.6176}",
2023-05-03T19:51:50,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168710.5863}",
2023-05-03T19:51:50,"{'mot': [13, 0, 0.800238, -0.03125, 0.59375, -0.078125, 0.968765, 0.187503, -0.250004, -76.563667, -15.836803, 38.281834], 'time': 1683168710.6019}",
2023-05-03T19:51:50,"{'mot': [12, 0, 0.671512, 0.328125, 0.4375, -0.5, 1.000015, 0.187503, -0.250004, -76.563667, -13.342911, 38.281834], 'time': 1683168710.5863}",
2023-05-03T19:51:50,"{'pow': [4.239, 6.975, 1.623, 0.814, 0.4, 0.65, 0.879, 0.594, 0.286, 0.329, 7.556, 11.173, 1.006, 0.927, 0.321, 3.221, 2.686, 1.345, 1.012, 0.269, 2.179, 6.879, 1.763, 1.028, 0.307], 'time': 1683168710.5551}",
2023-05-03T19:51:50,"{'mot': [11, 0, 0.900981, 0.078125, 0.390625, -0.171875, 0.968765, 0.187503, -0.250004, -76.563667, -10.571919, 38.281834], 'time': 1683168710.5707}",
2023-05-03T19:51:50,"{'mot': [10, 0, 0.966605, -0.046875, 0.25, 0.03125, 0.968765, 0.187503, -0.250004, -76.563667, -11.746577, 38.281834], 'time': 1683168710.5551}",
2023-05-03T19:51:50,"{'mot': [9, 0, 0.983755, -0.0625, 0.15625, 0.0625, 0.968765, 0.187503, -0.250004, -76.563667, -13.051752, 38.281834], 'time': 1683168710.5394}",
2023-05-03T19:51:50,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168710.5238}",
2023-05-03T19:51:50,"{'mot': [8, 0, 0.991788, -0.046875, 0.109375, 0.046875, 0.968765, 0.187503, -0.250004, -76.563667, -10.248409, 38.281834], 'time': 1683168710.5238}",
2023-05-03T19:51:50,"{'mot': [15, 0, 0.814451, 0.296875, 0.265625, -0.421875, 0.968765, 0.187503, -0.218753, -76.563667, -16.273176, 38.281834], 'time': 1683168710.6332}",
2023-05-03T19:51:50,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168710.7426}",
2023-05-03T19:51:50,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168710.9926}",
2023-05-03T19:51:50,"{'mot': [24, 0, 0.807376, 0.234375, 0.390625, -0.375, 0.968765, 0.218753, -0.218753, -76.563667, -16.869181, 38.281834], 'time': 1683168710.7738}",
2023-05-03T19:51:50,"{'mot': [7, 0, 0.996699, -0.015625, 0.078125, 0.015625, 0.968765, 0.218753, -0.250004, -76.563667, -11.387122, 38.281834], 'time': 1683168710.5082}",
2023-05-03T19:51:50,"{'mot': [38, 0, 0.923066, 0.21875, 0.109375, -0.296875, 0.968765, 0.187503, -0.218753, -76.563667, -19.678341, 38.281834], 'time': 1683168710.9926}",
2023-05-03T19:51:50,"{'mot': [37, 0, 0.967615, 0.140625, 0.09375, -0.1875, 0.968765, 0.218753, -0.250004, -76.563667, -21.864822, 38.281834], 'time': 1683168710.9769}",
2023-05-03T19:51:50,"{'eyeAct': 'neutral', 'uAct': 'frown', 'uPow': 1.0, 'lAct': 'smile', 'lPow': 0.65, 'time': 1683168710.9613}",
2023-05-03T19:51:50,"{'mot': [36, 0, 0.780155, 0.015625, 0.609375, -0.140625, 0.968765, 0.218753, -0.250004, -76.563667, -20.04071, 38.281834], 'time': 1683168710.9613}",
